Date, Close/Last, Volume, Open, High, Low
11/15/2018, 7858.03, 0, 7771.46, 7859.8, 7720.09
11/14/2018, 7806.77, 0, 7921.99, 7923.21, 7759.29
11/13/2018, 7865.14, 0, 7886.64, 7923.52, 7850.94
11/12/2018, 7866.63, 0, 7956.62, 7962.08, 7861.6
11/09/2018, 7966.96, 0, 7996.42, 7999.93, 7911.82
11/08/2018, 8026.09, 0, 8015.06, 8072.89, 7992.41
11/07/2018, 8063.21, 0, 7996.55, 8068.17, 7964.87
11/06/2018, 7977.18, 0, 7944.75, 7984.33, 7944.75
11/05/2018, 7937.59, 0, 7913.77, 7960.73, 7890.4
11/02/2018, 7901.63, 0, 7932.31, 7962.89, 7861.75
11/01/2018, 7899.19, 0, 7833.94, 7911.38, 7829.74
10/31/2018, 7808.45, 0, 7798.37, 7881.99, 7795.05
10/30/2018, 7743.46, 0, 7630.63, 7747.72, 7622.77
10/29/2018, 7608.56, 0, 7694.36, 7744.82, 7532.82
10/26/2018, 7616.2, 0, 7654.38, 7685.68, 7547.91
10/25/2018, 7740.79, 0, 7696.93, 7775.44, 7675.18
10/24/2018, 7652.99, 0, 7784.29, 7797.62, 7644.21
10/23/2018, 7779.22, 0, 7716.4, 7816.9, 7660.51
10/22/2018, 7808.29, 0, 7880.7, 7886.29, 7808.29
10/19/2018, 7858.55, 0, 7865.34, 7918.83, 7839.43
10/18/2018, 7845.13, 0, 7901.97, 7938.88, 7813.9
10/17/2018, 7909.72, 0, 7882.21, 7930.91, 7821.81
